symbol,pnl,is_win,hour_of_day,vwap_dist_pct,rsi,macd_hist,ema_diff_pct,atr_pct,adx,regime,vol_ratio,zscore_vwap,num_confirmations,has_pattern,is_adx_rising,sentiment,ml_prob
AAPL,-9.023999999999914,0,19.0,-1.8753408588644889,39.04050706330271,0.06987489042112616,-0.2024124037161313,0.16707014322170907,42.59707718755237,TREND_DOWN,1.781566734332298,-12.913155649855776,1,True,False,0.0,0.5
AAPL,-8.658772499999962,0,14.0,-0.8622631113964435,50.16427176572211,-0.12768945655041014,-0.17542009502686529,0.3826276654119209,23.059913778707,NEUTRAL,2.9099020113460545,-1.9339654939199933,1,True,False,0.0,0.5
AAPL,-0.3736394999999869,0,17.0,-1.9859863620646667,35.528792822378946,-0.15919592551467648,-0.20250055196990643,0.2835726665355399,16.565207660729826,RANGE,1.0254516682051957,-7.620207198849803,1,True,True,0.0,0.5
AAPL,-7.977242000000038,0,14.0,-1.6056583060171385,17.683408367434822,-0.35369003999841375,-0.3840999584816597,0.2531867030749998,31.88723665312364,TREND_DOWN,1.0028905497252676,-3.039724584069375,1,True,True,0.0,0.5
AAPL,5.294766999999969,1,14.0,-2.3364417256909955,32.78716711616197,-0.35322703622856927,-0.19693812214263215,0.3543699215875608,23.43413759639418,NEUTRAL,0.553709218341258,-4.336767495643471,1,True,True,0.0,0.5
AAPL,-7.932649500000031,0,15.0,-1.7827761844092054,29.13390090375769,0.061537747080301575,-0.4389957167418572,0.21643171448207232,44.456049922941276,TREND_DOWN,0.34517540412376535,-4.5252458231368555,1,True,False,0.0,0.5
AAPL,-1.1835739999999977,0,17.0,-2.042025256579306,38.257455791310036,0.019675199398856758,-0.23462245387163858,0.18522517360398344,29.626596015315933,TREND_DOWN,0.8183376028090931,-9.18177132421716,1,True,False,0.0,0.5
ABBV,15.5629375,1,16.0,-0.07435412950283782,36.457422323183025,-0.24513424974771642,-0.06617562321542908,0.19675261313761896,21.125019769797586,NEUTRAL,0.5463372992583898,-0.26799606610750637,1,True,True,0.0,0.5
ABBV,3.2160400000000395,1,17.0,3.2663350368561557,67.00880537308116,-0.10890656041952329,0.2873018182895045,0.1373162816837353,51.09735605467958,TREND_UP,0.491328283455441,13.520804202486133,1,False,False,0.0,0.5
ABBV,-10.284299499999971,0,20.0,3.0904304705521386,54.1642794801182,0.08414038746726205,0.32677815388511416,0.45352081955520207,30.992701232193312,TREND_UP,0.8435399409172569,3.118603743474078,1,False,False,0.0,0.5
ABBV,-8.29965500000002,0,14.0,0.36524638827393563,34.38903002670706,-0.6816404501953143,-0.25582894118089605,0.580001846111636,27.398567748397078,NEUTRAL,0.2914561118407871,0.3536864169471702,1,True,True,0.0,0.5
ABBV,-9.850935000000025,0,15.0,-1.161015917832819,53.9803349363852,0.07271410339012954,0.004633355483563265,0.24205238734440657,20.63454974154131,NEUTRAL,1.2139942659012688,-6.727045212022433,1,False,True,0.0,0.5
ABBV,-8.622510500000015,0,16.0,-2.9974069741548894,26.2792374193356,-0.3699199598109015,-0.3679288816380037,0.2877157611525822,24.39953651517819,NEUTRAL,0.9384795419400678,-5.311314650537396,1,True,True,0.0,0.5
ABBV,3.7379875,1,15.0,-2.0973812779465093,36.64018166851928,-0.2897497922367147,-0.3436733717334144,0.2511710138864828,34.32842152059262,TREND_DOWN,0.6370641035824927,-2.9906027340903565,1,True,True,0.0,0.5
ABBV,-3.208653999999982,0,18.0,0.26494600213199354,58.71051444109927,0.18932368270484773,0.02134992605657022,0.19501685226733279,18.75157416179589,RANGE,0.10250031098395322,1.2315731191806354,1,False,False,0.0,0.5
ABBV,-8.15931999999996,0,17.0,-1.0133113039602875,48.56257949870414,0.175502333332044,-0.13926212209272237,0.16203110615074284,29.309932114882145,TREND_DOWN,0.9021454270865721,-6.2514438800622685,1,True,False,0.0,0.5
ABBV,-11.346877999999979,0,19.0,-1.4147723954965516,53.69701918840178,0.10712721811295099,0.0003579495404624416,0.1262230318701418,14.935762120828594,RANGE,3.6846359824180266,-9.315996196304477,1,False,False,0.0,0.5
ABBV,15.95897200000002,1,14.0,-2.921382530193974,23.82597861881382,-0.41786321269984017,-0.31350975149369714,0.30193931375608274,18.921950263201715,RANGE,1.1659105427850622,-4.818255774684975,1,True,True,0.0,0.5
ABBV,15.18203400000003,1,16.0,0.7928207336372352,57.20421721164748,-0.09969717445929749,0.3656691670876387,0.27965150117466386,34.44954744516671,TREND_UP,0.13819153346538302,1.5310337322864442,1,False,False,0.0,0.5
ABBV,-7.924805999999952,0,16.0,2.1691990925203757,56.2144273726642,-0.1530545432706587,0.4206486326320759,0.24439803739514962,47.624364369346225,TREND_UP,0.8362961549801419,3.3665108332829985,1,False,False,0.0,0.5
ABBV,2.5657875,1,18.0,-1.043027695620592,38.982326706878254,0.041896607847667744,-0.14692386802796836,0.14145041218603488,19.874407142948208,RANGE,0.3308183401044689,-10.648316621054315,1,True,True,0.0,0.5
ABBV,17.77282100000001,1,17.0,0.05788322356713497,54.28916501676073,0.09761459961642836,0.004877894061399526,0.12546850355976677,15.839888518019965,RANGE,0.5316854194601528,0.28301265070309833,1,False,False,0.0,0.5
ABBV,-44.26909200000002,0,15.0,2.389852603419975,60.260055838556035,0.05071648573833998,0.6732985533817729,0.3211264490753599,48.19743686402539,TREND_UP,0.4379701644778784,1.9511858143864553,1,False,False,0.0,0.5
ABBV,15.004375,1,14.0,-6.913028276591095,9.324500592016292,-2.058417456353131,-1.3315983618652119,0.9083352535839273,37.84559544559316,TREND_DOWN,2.3581386586284854,-2.554912788824682,1,True,True,0.0,0.5
ABBV,16.489330000000013,1,17.0,-0.4879058710038299,53.16001344268784,0.30017664063274796,0.009745208658284129,0.43462644397004996,16.6225184910673,RANGE,0.2880338459779315,-1.1288432880047574,1,False,True,0.0,0.5
ABBV,-8.410700000000013,0,17.0,3.2557698132583064,64.58528116728462,-0.14867623117971274,0.41906305281647693,0.22721401350085263,44.5241010007992,TREND_UP,0.26672995852123105,10.397872015912036,1,False,False,0.0,0.5
ABBV,-2.0279804999999587,0,14.0,1.0965773479168173,23.144383109019728,-0.40529854278647676,-0.30173662261934553,0.26343720345010047,22.164896352585583,NEUTRAL,1.0276362582356942,1.888137359079464,1,True,True,0.0,0.5
ABBV,15.825600000000001,1,17.0,-0.72375308079889,41.03710831357085,-0.017485173634018664,-0.10340123766631629,0.18584501849171126,29.81185445696737,TREND_DOWN,1.2241899942871133,-6.712911164823173,1,True,True,0.0,0.5
ABBV,-8.232192000000008,0,17.0,3.327394609543273,55.105877301906766,-0.2329533752860552,0.08689250095223812,0.19673218074447227,33.82471295007934,TREND_UP,0.3209834018643301,9.037111053836238,1,False,False,0.0,0.5
ABBV,-8.907494500000036,0,16.0,-1.63110123739761,33.49588801145377,0.14351019289111244,-0.45147399986671094,0.21387681151963492,57.63746882645569,TREND_DOWN,0.9384582471653712,-5.695004200743115,1,True,False,0.0,0.5
ABBV,16.366359000000006,1,17.0,-3.120586985000834,31.197346163668158,-0.015315966114553103,-0.3133968066820825,0.17384221247035386,33.05427540925383,TREND_DOWN,0.6617864294389916,-12.749295706616977,1,True,True,0.0,0.5
ABBV,-0.19657799999994538,0,15.0,1.380832746126165,59.996355906354424,-0.039375453606113275,0.30705299133912567,0.297436568357352,26.875800882527066,NEUTRAL,0.7003819307256683,1.8185177177570664,1,False,False,0.0,0.5
ABBV,-7.820312499999975,0,17.0,-0.023712274343607783,29.794047933169296,-0.26000995892064693,-0.15635048092907217,0.18368558546309688,19.229927655149353,RANGE,0.4085261935930052,-0.07625359184190388,1,True,True,0.0,0.5
ABBV,-8.098096500000022,0,14.0,-1.6522988068894982,39.01499158296989,-0.2853107609076337,-0.2809794185963034,0.2885929346401723,32.54675505172298,TREND_DOWN,0.6814694626197069,-3.3832825512206766,1,True,True,0.0,0.5
ABBV,15.273120000000022,1,16.0,-2.966840166995671,26.06721923834398,-0.18119645073637614,-0.5389298138017565,0.23994831381238296,57.337759682387556,TREND_DOWN,2.006295907660021,-5.344341508129886,1,True,True,0.0,0.5
ABBV,3.0464000000000127,1,18.0,1.114254796379252,57.401131810865735,-0.14970230925667505,0.2060740389268222,0.12962426084837378,36.38846193344578,TREND_UP,2.6502150995130713,5.858680729897736,1,False,False,0.0,0.5
ABBV,-2.4030720000000096,0,15.0,0.9026044873373054,54.46177700862063,0.093663123186427,-0.1456454151088796,0.30624096328239553,34.71791645023118,TREND_UP,1.688054449290937,1.684100673323872,1,False,False,0.0,0.5
ABBV,-2.5831815000000047,0,16.0,-1.8460827991798365,30.21614790490561,-0.14174391573187695,-0.43284257060691816,0.33444028561893707,28.31274061816225,TREND_DOWN,0.9743349382873863,-3.889121614921569,1,True,True,0.0,0.5
ABBV,-3.211067999999998,0,14.0,-1.7656188599655813,39.54279911279861,-0.34324658686108456,-0.055946019164146044,0.3536078973349418,27.6893629148597,NEUTRAL,0.8870892921046005,-3.4762181033527493,1,True,True,0.0,0.5
ABBV,-9.24712250000003,0,13.0,-1.090366203238044,41.27345467824074,-0.3208994447465124,-0.045006395271965684,0.29218632267894423,34.68227171458842,TREND_DOWN,1.1060785328699254,-3.013107076984408,1,True,True,0.0,0.5
ABBV,3.3329729999999897,1,15.0,-2.1076796571641085,43.974378832849,0.20597610694726542,-0.4550333681188167,0.3498348765749267,44.20401111197935,TREND_DOWN,0.2907964639838255,-2.607969320049304,1,True,False,0.0,0.5
ABBV,-8.21578100000001,0,16.0,-0.2640412098031908,55.719075464009435,0.058763868889328025,-0.03137054683901341,0.17426270741872696,10.694045583215809,RANGE,0.43927918516583964,-2.0169582863567443,1,True,True,0.0,0.5
ABBV,-2.2514730000000327,0,13.0,-0.804560668762831,31.670871820133684,-0.3203574164320775,-0.20849251641716662,0.2843018468007091,22.077417328170583,NEUTRAL,1.2984691026930382,-1.7369472182857697,1,True,True,0.0,0.5
ABBV,-7.770609000000007,0,15.0,-1.7295195679853534,34.994469650827426,-0.13777699465423487,-0.4355012374127242,0.2397354275234911,31.478484914909885,TREND_DOWN,0.38941241685144123,-2.664843750095973,1,True,True,0.0,0.5
ABBV,-12.427016000000002,0,14.0,-1.3121828842153989,50.70555824516696,0.2511673016189678,0.0018451627625476249,0.2949646598719837,22.36250914124761,NEUTRAL,2.0903902585549576,-2.439524236691283,1,False,False,0.0,0.5
ADBE,3.8906834999999695,1,14.0,0.29181655786889726,48.31731081337267,-0.20179664906748368,-0.14329872267028967,0.19623925743969917,27.856911861644576,NEUTRAL,0.9747239263803681,1.0873272306193715,1,True,False,0.0,0.5
ADBE,-1.6241040000000406,0,15.0,1.23950067934104,56.653892459082684,-0.16658731981785052,0.05704405873000199,0.2602209136856369,29.104434033045848,TREND_UP,1.782662485254769,3.0999037688335114,1,False,False,0.0,0.5
ADBE,-6.948452499999933,0,14.0,0.4459475613928448,29.6629170973371,-0.2903411764062158,-0.2297833132735566,0.20050623940330664,23.36579184475014,NEUTRAL,0.6845150534470923,1.2701933691658616,1,True,True,0.0,0.5
ADBE,-9.613256000000073,0,16.0,-1.5639486662306843,44.05491049194549,0.42347381283146723,-0.38526837210962406,0.2954490110362302,43.2261330852431,TREND_DOWN,1.0443620381815684,-4.2965874652334834,1,True,False,0.0,0.5
ADBE,-6.047308000000004,0,14.0,-3.2861628143157393,15.35804824405649,-0.9983486617723406,-0.5623347109263613,0.3072486454398274,28.864661341179858,TREND_DOWN,0.9165140015702695,-3.310850594692297,1,True,True,0.0,0.5
ADBE,-7.753040000000036,0,14.0,-3.1965847959907334,14.00280728074712,-0.9424653651894987,-0.5786590776034859,0.3009199599227909,30.437972764655033,TREND_DOWN,1.826200472779875,-3.3451632436374616,1,True,True,0.0,0.5
ADBE,-8.684359999999975,0,17.0,-4.207245061525045,22.620047976596624,0.29470980966033,-0.625606992739198,0.1945641202510649,65.53277094444438,TREND_DOWN,0.89513667654332,-15.886311896995913,1,True,False,0.0,0.5
ADBE,-8.174403499999995,0,20.0,-3.825468499562932,45.731009005844356,0.3067963216115208,-0.21351330979339184,0.1753802977990725,45.64910583069345,TREND_DOWN,0.8247316267547482,-20.007958777486127,1,True,False,0.0,0.5
ADBE,-10.236179500000008,0,16.0,-3.8635284245857346,34.93523890222002,-0.12683975203978282,-0.37984845806874806,0.25746542080996154,42.34488007849723,TREND_DOWN,1.4478859781829763,-9.446708906495333,1,True,True,0.0,0.5
ADBE,-8.65749149999997,0,14.0,-2.8010736817950947,16.540657290130866,-0.7327954730486679,-0.4772856227252314,0.28166316272405595,31.244928183309522,TREND_DOWN,0.6793737903324596,-3.3938156941149757,1,True,True,0.0,0.5
ADBE,16.07390549999997,1,14.0,-2.987480496078295,11.66738463700149,-0.49048747632727774,-0.4019649089785195,0.21833414903334245,36.571587087317816,TREND_DOWN,1.2872943431160773,-5.184290394451958,1,True,True,0.0,0.5
ADBE,0.6920540000000341,1,19.0,2.1048903361120685,68.59572960937247,0.1669278079526713,0.035522894236067755,0.13076684332123847,16.173652005602353,RANGE,1.2919109026963658,13.583729631872416,1,False,True,0.0,0.5
ADBE,7.023095999999977,1,17.0,-2.206280714694794,42.33755095169566,0.2548296365115311,-0.16076706676942462,0.18201939279817553,28.35057571767791,TREND_DOWN,0.42507272215445246,-9.0614970750871,1,True,False,0.0,0.5
ADBE,-11.983861500000003,0,19.0,-0.32771566020197523,51.964116985503196,0.02719067260107938,-0.07598061640504665,0.14062222553609266,12.680615091147873,RANGE,1.521964718090626,-3.1716349016853442,1,False,False,0.0,0.5
ADBE,15.371901000000028,1,14.0,-4.2377351927344,14.902420565656115,-1.4529199978261276,-0.8995880609764414,0.5810940221619385,27.588399043842436,NEUTRAL,2.012560426393422,-2.833229629088018,1,True,True,0.0,0.5
ADBE,1.311694999999969,1,16.0,0.25610714331718776,54.52945461233577,-0.22954439411344107,0.20756893587056888,0.26977746555721127,31.805659195897665,TREND_UP,0.7715442190715238,0.9103603232754293,1,True,False,0.0,0.5
ADBE,-9.294945999999983,0,14.0,-3.0506324906802385,17.662943042156698,-0.8682985167244378,-0.5548129283532524,0.5375296428576275,37.64161458430204,TREND_DOWN,2.6302939371206437,-2.8812961950746416,1,True,True,0.0,0.5
ADBE,-16.11709749999998,0,17.0,-5.354091271505686,20.54211180184481,0.3162820854322268,-0.8790728134729732,0.304698813157842,64.1016020241981,TREND_DOWN,0.21541241053436175,-12.537515849787974,1,True,True,0.0,0.5
ADBE,15.506699999999999,1,14.0,-6.301225617224255,24.4071471104196,-0.680416328046651,-0.40943898990787797,0.4592638243252413,27.69542540395534,NEUTRAL,1.2995959010383809,-8.087011486609486,1,True,True,0.0,0.5
ADBE,-7.7773650000000405,0,17.0,-0.7715962256198557,60.841333704912955,-0.34225840150775744,0.4442616815368562,0.36665035998003664,35.142659852834136,TREND_DOWN,0.5080116533139112,-2.9685498892496622,1,True,False,0.0,0.5
ADBE,-7.951606999999975,0,14.0,-0.9893362242941884,30.165015377849443,-0.6505794184503075,-0.3421762160528703,0.4754883240143032,21.113473854541787,NEUTRAL,0.6656104962513387,-1.3893376218399915,1,True,True,0.0,0.5
ADBE,-2.613646500000038,0,18.0,-2.2736847083945952,35.8269547583336,-0.3389794919436858,-0.426375748534505,0.3495757183995374,27.889688529595336,NEUTRAL,2.4451321654694644,-3.5862835849194585,1,True,True,0.0,0.5
ADBE,-1.4526599999999574,0,15.0,-2.7431616973585586,35.715057264394574,-0.44520589559824486,-0.2569880318933379,0.4827434123242824,18.573722768236497,RANGE,0.2993614931237721,-3.6837959886215446,1,True,True,0.0,0.5
ADBE,-11.203850000000086,0,18.0,-0.9188444752855667,24.410496283151474,-0.17424563483220679,-0.2788300128747888,0.13590692403081622,28.816242277050527,TREND_DOWN,0.7920357221286876,-2.5088343993117648,1,True,True,0.0,0.5
ADBE,-1.514759999999947,0,15.0,-3.357526129906738,20.69106139346397,-0.49748958761137585,-0.8458572524357045,0.37880594033932546,38.80907728817392,TREND_DOWN,1.3037113346165317,-2.6419718002166594,1,True,True,0.0,0.5
ADBE,16.039620000000046,1,16.0,-3.1363356733454038,34.85703736576113,-0.020796027072884415,-0.48185241175372434,0.34174636942074205,32.43587555498403,TREND_DOWN,0.9469848360173975,-4.303460132298646,1,True,True,0.0,0.5
ADBE,-0.1628174999999608,0,14.0,1.035110372857395,57.70775770114692,-0.3903562202282296,0.4694841799446608,0.4523727100091814,53.426199966036314,TREND_UP,0.675470768911756,1.5551158953692878,1,False,False,0.0,0.5
ADBE,-0.9335280000000263,0,17.0,0.4128761199950713,56.55709879891581,0.186012675070146,0.0021809577478302034,0.27629322721250926,13.173232359358707,RANGE,2.134466601285823,1.401707356443933,1,False,False,0.0,0.5
ADBE,-2.4520759999999733,0,18.0,-1.0097780540766919,38.34581834019086,-0.042769266780172954,-0.13881071079050816,0.2032086834343514,24.857390884897903,NEUTRAL,1.9922086887913604,-5.837234523830003,1,True,True,0.0,0.5
ADBE,-9.761975999999985,0,18.0,-0.6030672236503184,60.66113853080398,0.14160900136894825,0.023673432202145864,0.2539768905770398,12.127007624866632,RANGE,1.0423042304230423,-2.821676700558266,1,False,True,0.0,0.5
ADBE,22.867955000000013,1,16.0,-3.953779128901749,26.93441954560285,0.1034003094896434,-0.9217185791461632,0.3861788894709373,43.89594042242968,TREND_DOWN,1.1170151764211171,-3.46542115747425,1,True,True,0.0,0.5
ADBE,-4.491852999999994,0,16.0,1.3165620380642775,55.6658924086003,-0.5015773596243229,0.43657658043297415,0.4158460229417445,31.161969083345205,TREND_UP,0.9008728871909912,2.4358772280989593,1,False,False,0.0,0.5
ADBE,18.985923000000042,1,14.0,0.7310140062108642,31.10287367505923,-0.3204498385195636,-0.2713880423741665,0.2974070927971426,21.6340530569583,NEUTRAL,1.2465837961738517,1.590584318526527,1,True,True,0.0,0.5
ADBE,-11.047475,0,15.0,3.125334004288817,55.540015954455654,-0.20642931839193834,0.3726161562724375,0.4594975752136743,31.575805686965055,TREND_UP,0.4091973748289696,3.8968244547917767,1,False,False,0.0,0.5
ADBE,0.029020499999973606,1,16.0,0.1606165073096213,56.564304413400684,0.3162486197046356,0.032902981084994974,0.34446046873238656,16.997205023319257,RANGE,0.5345488081725313,0.29529976737299923,1,False,False,0.0,0.5
ADBE,0.37342499999998696,1,15.0,0.7117177684942103,51.651041755331484,-0.19475333582606835,-0.18566827484560677,0.42562767144487523,38.815040325426935,TREND_UP,0.25444239879191577,1.3321639351584724,1,False,False,0.0,0.5
ADBE,15.891523999999919,1,14.0,1.2064187548907135,50.91062212108968,0.025948521687732734,0.044862721012108045,0.5727012122046338,27.641922319207314,NEUTRAL,1.4478321316563743,2.1065425418595334,1,False,False,0.0,0.5
ADBE,17.811653999999987,1,19.0,3.30491986260546,62.07302095007845,-0.10075893221928589,0.3219931299327244,0.2836283397338594,34.669420725731676,TREND_UP,1.1730069849333256,9.11860740625541,1,False,False,0.0,0.5
ADBE,-3.8578135000000366,0,15.0,3.5701575551004754,54.47736613012495,-0.29188790872739334,0.619838790389803,0.45971395188468095,39.10452429056882,TREND_UP,0.8439044216741182,2.1128385719003706,1,False,False,0.0,0.5
ADBE,0.8897130000000082,1,14.0,0.7027575967140183,29.794028615907806,-0.5609570758679719,-0.30640780924812594,0.40020122454302137,21.47680250699925,NEUTRAL,0.47764096843851445,1.130646551802947,1,True,True,0.0,0.5
ADBE,-2.637889999999939,0,13.0,-0.07240067955217772,40.588907739222506,-0.3364419758523025,0.05737591518694274,0.3660489657198455,26.441336678030044,NEUTRAL,1.303816342705157,-0.1938283229295143,1,True,True,0.0,0.5
ADBE,-2.077144499999967,0,16.0,-1.213868550861486,59.06408824028696,0.3466507189876909,0.023535994433780485,0.28179676033226475,21.287685848140693,NEUTRAL,3.451092388976153,-4.441991363829044,1,False,False,0.0,0.5
ADBE,-37.86977999999994,0,14.0,-1.7735833470779692,36.972954380775555,-0.45569636854153733,-0.11671574131320074,0.3811412761207138,18.191738090446083,RANGE,0.6773365748244192,-3.2577316742178333,1,True,True,0.0,0.5
ADBE,-7.8512,0,13.0,-5.866033733284207,17.38249016691708,-1.6017987673035214,-0.9414551383151704,0.9139848865409685,22.17347316682004,NEUTRAL,2.7135238221956115,-3.0922740136220273,1,True,True,0.0,0.5
ADBE,15.264816000000003,1,14.0,-5.023744930224769,35.68612534458937,0.04916287992222146,-0.7856590639155475,0.5187324615898561,46.81254475889338,TREND_DOWN,0.5073232755458835,-5.118605927555918,1,True,True,0.0,0.5
ADBE,2.466375,1,17.0,-1.6156148049319912,45.87624772844852,-0.46920403585843384,0.11019256501400111,0.35432839545975925,30.920363643564553,TREND_DOWN,0.7664163296745619,-4.477493621960804,1,True,False,0.0,0.5
ADBE,-7.748374499999986,0,18.0,0.7740165821014473,49.97412677268936,0.07537116516420611,-0.12834443828330702,0.1823257438741001,30.243580834788855,TREND_UP,1.0033444816053512,3.671571833993769,1,False,False,0.0,0.5
AMT,-8.223183500000005,0,15.0,1.1184996449901505,54.8023992845307,-0.08132790505570986,0.14878738753208362,0.1989863848608824,23.74529409412825,NEUTRAL,0.10916516139165947,3.4947446275898084,1,False,False,0.0,0.5
AMT,-8.006556999999964,0,15.0,-0.3256927552025014,37.097868917319765,-0.2187450722838704,-0.16399289450602667,0.24602423050103084,18.932928961491655,RANGE,0.45196628292170943,-0.8228247729244182,1,True,True,0.0,0.5
AMT,-8.403253000000044,0,18.0,-1.6555355145268906,31.942638658510575,-0.04487241728297653,-0.32961535787236085,0.16381917765888865,35.45363276994751,TREND_DOWN,1.5393116514051153,-4.015684426948295,1,True,True,0.0,0.5
AMT,3.006633000000044,1,14.0,-2.0171861539354508,23.552212921959168,-0.110486173738469,-0.16357673383333965,0.16296159058487983,25.18411156635192,NEUTRAL,0.6514445783524967,-8.092870864542205,1,True,True,0.0,0.5
AMT,25.05220800000003,1,17.0,0.17267562143136372,51.01712446080034,-0.005480667762284716,-0.05071698610151924,0.1573085127328072,21.195821634177644,NEUTRAL,0.46170613296344,0.9364001200345768,1,False,True,0.0,0.5
AMT,4.603830000000016,1,16.0,4.244903384807965,62.90652514648255,-0.35259378040734846,0.6045354281484737,0.26363923274066714,40.58608989859796,TREND_UP,0.4160121852539388,16.65960119739692,1,True,False,0.0,0.5
AMT,-7.754553999999991,0,17.0,-0.6039573799480888,36.245232634536684,-0.0035535967955395154,-0.2028397322287565,0.22672580167312686,19.32788663347057,RANGE,0.20911157228975194,-3.1569342237035194,1,True,True,0.0,0.5
